Cycle,SD,FP,FZ,FailedZoneValue,FailedZoneDiff
415,2.75615655339,-13.7548920952,11559,0.0513364,-2.28480546251
416,2.75617796981,-13.7549340405,11559,0.0513364,-2.28476351715
417,2.75619938637,-13.7549759844,11559,0.0513364,-2.28472156957
418,2.75622079894,-13.755017927,11559,0.0513364,-2.28467962697
419,2.75624221044,-13.7550598673,11559,0.0513364,-2.28463768667
420,2.7562636186,-13.7551018063,11559,0.0513364,-2.28459574771
421,2.7562850216,-13.7551437422,11559,0.0513364,-2.28455380802
422,2.75630642076,-13.7551856777,11559,0.0513364,-2.28451187254
423,2.75632781598,-13.7552276105,11559,0.0513364,-2.28446993976
424,2.75634921094,-13.7552676353,11559,0.0513364,-2.28442800763
425,2.75637060382,-13.7553095647,11559,0.0513364,-2.28438607447
426,2.75639199574,-13.7553514927,11559,0.0513364,-2.28434414647
427,2.75641338149,-13.75539342,11559,0.0513364,-2.28430221919
428,2.75643476367,-13.7554353451,11559,0.0513364,-2.28426029407
429,2.75645614112,-13.7554772682,11559,0.0513364,-2.28421836723
430,2.756477517,-13.7555191896,11559,0.0513364,-2.28417644583
431,2.75649889422,-13.7555611106,11559,0.0513364,-2.28413452485
432,2.75652026563,-13.7556030292,11559,0.0513364,-2.28409260624
433,2.75654163604,-13.7556449463,11559,0.0513364,-2.2840506854
434,2.75656300554,-13.7556868612,11559,0.0513364,-2.28400877055
435,2.75658436422,-13.7557287755,11559,0.0513364,-2.28396685624
436,2.75660572987,-13.7557706873,11559,0.0513364,-2.2839249444
437,2.75662709059,-13.7558125988,11559,0.0513364,-2.28388302919
438,2.75664845043,-13.7558545078,11559,0.0513364,-2.28384112015
439,2.7566698087,-13.7558964153,11559,0.0513364,-2.28379921266
440,2.75669115785,-13.7559383221,11559,0.0513364,-2.2837573059
441,2.75671251342,-13.7559802258,11559,0.0513364,-2.28371539845
442,2.75673385219,-13.7560221316,11559,0.0513364,-2.2836734927
443,2.75675519848,-13.7560640331,11559,0.0513364,-2.28363159116
444,2.75677654074,-13.756105934,11559,0.0513364,-2.28358969024
445,2.75679788273,-13.7561478327,11559,0.0513364,-2.28354779152
446,2.75681921558,-13.7561897313,11559,0.0513364,-2.28350588926
447,2.75684054977,-13.7562316286,11559,0.0513364,-2.28346399196
448,2.75686188118,-13.756271617,11559,0.0513364,-2.28342209617
449,2.75688321254,-13.7563135108,11559,0.0513364,-2.28338020243
450,2.75690454066,-13.7563554036,11559,0.0513364,-2.28333830586
451,2.75692587007,-13.7563972945,11559,0.0513364,-2.28329641496
452,2.75694719237,-13.7564391851,11559,0.0513364,-2.28325452437
453,2.75696851445,-13.7564810724,11559,0.0513364,-2.28321263705
454,2.75698983804,-13.7565229592,11559,0.0513364,-2.28317074655
455,2.75701115812,-13.7565648452,11559,0.0513364,-2.28312886055
456,2.75703247533,-13.7566067289,11559,0.0513364,-2.28308697681
457,2.75705378328,-13.7566486138,11559,0.0513364,-2.28304509195
458,2.75707509614,-13.7566904945,11559,0.0513364,-2.28300321121
459,2.75709641001,-13.7567323741,11559,0.0513364,-2.28296132789
460,2.75711771112,-13.7567742549,11559,0.0513364,-2.28291944706
461,2.75713901246,-13.756816133,11559,0.0513364,-2.28287756898
462,2.75716031341,-13.7568580091,11559,0.0513364,-2.28283569293
463,2.75718161385,-13.7568998845,11559,0.0513364,-2.28279381755
464,2.75720290899,-13.7569417591,11559,0.0513364,-2.28275193918
465,2.75722421256,-13.7569836303,11559,0.0513364,-2.28271006795
466,2.75724550839,-13.7570255021,11559,0.0513364,-2.28266819617
467,2.7572667985,-13.7570673702,11559,0.0513364,-2.28262632811
468,2.75728809245,-13.7571092371,11559,0.0513364,-2.28258445751
469,2.75730938462,-13.7571511012,11559,0.0513364,-2.2825425934
470,2.75733067373,-13.7571929647,11559,0.0513364,-2.28250072987
471,2.75735196656,-13.7572348261,11559,0.0513364,-2.28245886847
472,2.75737325559,-13.7572766849,11559,0.0513364,-2.2824170097
473,2.75739454243,-13.7573185415,11559,0.0513364,-2.2823751493
474,2.757415828,-13.757358489,11559,0.0513364,-2.28233329445
475,2.75743710576,-13.7574003422,11559,0.0513364,-2.28229144129
476,2.75745838476,-13.7574421939,11559,0.0513364,-2.28224958955
477,2.75747965958,-13.7574840427,11559,0.0513364,-2.28220774074
478,2.75750093501,-13.7575258888,11559,0.0513364,-2.28216589096
479,2.75752220467,-13.7575677344,11559,0.0513364,-2.28212404539
480,2.75754347854,-13.7576095757,11559,0.0513364,-2.28208220407
481,2.75756474207,-13.7576514164,11559,0.0513364,-2.28204036336
482,2.7575860134,-13.7576932525,11559,0.0513364,-2.28199852726
483,2.75760727612,-13.7577350875,11559,0.0513364,-2.28195669226
484,2.75762853651,-13.7577769203,11559,0.0513364,-2.28191485572
485,2.75764980254,-13.7578187489,11559,0.0513364,-2.28187302714
486,2.75767106421,-13.7578605762,11559,0.0513364,-2.28183119979
487,2.75769231968,-13.7579024012,11559,0.0513364,-2.28178937479
488,2.75771357548,-13.7579442241,11559,0.0513364,-2.2817475519
489,2.75773482979,-13.7579860437,11559,0.0513364,-2.28170573232
490,2.7577560816,-13.7580278615,11559,0.0513364,-2.28166391085
491,2.75777733258,-13.7580696763,11559,0.0513364,-2.28162209604
492,2.75779857729,-13.758111489,11559,0.0513364,-2.28158028327
493,2.75781982388,-13.7581532996,11559,0.0513364,-2.28153847267
494,2.75784106408,-13.7581951073,11559,0.0513364,-2.28149666504
495,2.75786230153,-13.758236914,11559,0.0513364,-2.28145485832
496,2.75788353615,-13.7582787173,11559,0.0513364,-2.28141305124
497,2.75790477207,-13.7583205205,11559,0.0513364,-2.28137124813
498,2.75792600569,-13.7583623204,11559,0.0513364,-2.28132944823
499,2.75794723639,-13.7584041187,11559,0.0513364,-2.28128764987
500,2.75796846509,-13.7584459148,11559,0.0513364,-2.28124585384
501,2.75798968457,-13.7584877115,11559,0.0513364,-2.28120405708
502,2.7580109105,-13.7585295042,11559,0.0513364,-2.28116226062
503,2.75803212196,-13.7585712978,11559,0.0513364,-2.28112046703
504,2.75805333971,-13.7586130883,11559,0.0513364,-2.28107867655
505,2.75807455549,-13.7586548766,11559,0.0513364,-2.2810368883
506,2.75809576672,-13.7586966655,11559,0.0513364,-2.28099509939
507,2.75811696935,-13.7587365461,11559,0.0513364,-2.28095331139
508,2.75813817188,-13.758778333,11559,0.0513364,-2.28091152454
509,2.75815937681,-13.7588201172,11559,0.0513364,-2.28086974028
510,2.75818057357,-13.7588619017,11559,0.0513365,-2.28082795205
511,2.75820177371,-13.7589036834,11559,0.0513365,-2.28078617043
512,2.75822296406,-13.7589454667,11559,0.0513365,-2.28074438713
513,2.75824415457,-13.7589872482,11559,0.0513365,-2.28070260559
514,2.7582653378,-13.7590290305,11559,0.0513365,-2.28066082329
515,2.75828652429,-13.7590708103,11559,0.0513365,-2.28061904351
516,2.75830770174,-13.7591125913,11559,0.0513365,-2.28057726246
517,2.75832887976,-13.7591543717,11559,0.0513365,-2.28053548213
518,2.75835005313,-13.7591961515,11559,0.0513365,-2.2804936986
519,2.75837123013,-13.7592379301,11559,0.0513365,-2.28045191999
520,2.75839239868,-13.7592797098,11559,0.0513365,-2.28041014023
521,2.75841356437,-13.7593214898,11559,0.0513365,-2.28036836021
522,2.75843472703,-13.7593632705,11559,0.0513365,-2.28032657961
523,2.75845588926,-13.759405049,11559,0.0513365,-2.28028480106
524,2.75847704567,-13.7594468288,11559,0.0513365,-2.28024302126
525,2.75849819813,-13.7594886101,11559,0.0513365,-2.28020123992
526,2.75851934974,-13.7595303908,11559,0.0513365,-2.28015945925
527,2.75854049744,-13.7595721721,11559,0.0513365,-2.28011767427
528,2.75856164264,-13.7596139533,11559,0.0513365,-2.28007589299
529,2.75858278184,-13.759655737,11559,0.0513365,-2.28003410932
530,2.75860392218,-13.75969752,11559,0.0513365,-2.27999232635
531,2.75862505818,-13.7597393032,11559,0.0513365,-2.27995054312
532,2.758646195,-13.7597810873,11559,0.0513365,-2.27990875905
533,2.75866732815,-13.7598228727,11559,0.0513365,-2.27986697365
534,2.75868845666,-13.7598646595,11559,0.0513365,-2.27982518679
535,2.75870958272,-13.759906447,11559,0.0513365,-2.27978339932
536,2.75873070633,-13.7599482353,11559,0.0513365,-2.27974161106
537,2.75875182587,-13.759990025,11559,0.0513365,-2.27969982137
538,2.75877294421,-13.7600318157,11559,0.0513365,-2.27965803062
539,2.7587940552,-13.7600736091,11559,0.0513365,-2.27961623727
540,2.75881516475,-13.7601154026,11559,0.0513365,-2.27957444002
541,2.75883627354,-13.7601571978,11559,0.0513365,-2.27953264483
542,2.758857375,-13.760198994,11559,0.0513365,-2.27949084863
543,2.75887847614,-13.7602407934,11559,0.0513365,-2.27944904926
544,2.75889957571,-13.7602825926,11559,0.0513365,-2.27940724997
545,2.75892067469,-13.7603243944,11559,0.0513365,-2.27936544825
546,2.7589417721,-13.7603661963,11559,0.0513365,-2.27932364636
547,2.75896286141,-13.7604080019,11559,0.0513365,-2.27928184067
548,2.75898394964,-13.7604498085,11559,0.0513365,-2.27924003414
549,2.75900503784,-13.760491617,11559,0.0513365,-2.27919822565
550,2.75902612274,-13.7605334279,11559,0.0513365,-2.27915641474
551,2.7590472025,-13.7605752405,11559,0.0513365,-2.27911460215
552,2.75906827884,-13.7606170546,11559,0.0513365,-2.27907278805
553,2.75908935364,-13.7606588719,11559,0.0513365,-2.27903097067
554,2.75911042897,-13.7607006905,11559,0.0513365,-2.27898915215
555,2.75913150162,-13.7607406033,11559,0.0513365,-2.27894733201
556,2.75915257328,-13.760782426,11559,0.0513365,-2.27890550931
557,2.7591736424,-13.7608242508,11559,0.0513365,-2.27886368451
558,2.75919470615,-13.7608660777,11559,0.0513365,-2.27882185752
559,2.75921577437,-13.760907905,11559,0.0513365,-2.27878003029
560,2.75923683737,-13.7609497374,11559,0.0513365,-2.27873819785
561,2.75925789837,-13.7609915694,11559,0.0513365,-2.27869636582
562,2.75927895999,-13.7610334046,11559,0.0513365,-2.27865453064
563,2.75930001749,-13.7610752415,11559,0.0513365,-2.27861269379
564,2.75932106985,-13.7611170819,11559,0.0513365,-2.27857085335
565,2.75934212002,-13.7611589238,11559,0.0513365,-2.27852901147
566,2.75936316823,-13.7612007694,11559,0.0513365,-2.27848716587
567,2.75938421667,-13.7612426164,11559,0.0513365,-2.27844531882
568,2.75940526377,-13.761284465,11559,0.0513365,-2.27840347024
569,2.75942631029,-13.7613263162,11559,0.0513365,-2.27836161904
570,2.75944735274,-13.7613681705,11559,0.0513365,-2.2783197648
571,2.75946839685,-13.7614100259,11559,0.0513365,-2.2782779094
572,2.75948944023,-13.7614518842,11559,0.0513365,-2.27823605103
573,2.75951047818,-13.7614937449,11559,0.0513365,-2.27819419039
574,2.75953151461,-13.7615356085,11559,0.0513365,-2.27815232681
575,2.75955255167,-13.7615774732,11559,0.0513365,-2.2781104621
576,2.7595735805,-13.7616193419,11559,0.0513365,-2.27806859332
577,2.75959460973,-13.7616612116,11559,0.0513365,-2.27802672365
578,2.75961563905,-13.7617030845,11559,0.0513365,-2.27798485076
579,2.75963666453,-13.7617449594,11559,0.0513365,-2.27794297587
580,2.75965769204,-13.7617868344,11559,0.0513365,-2.27790110091
581,2.75967871782,-13.7618287114,11559,0.0513365,-2.27785922382
582,2.75969974386,-13.7618705911,11559,0.0513365,-2.27781734415
583,2.75972076857,-13.7619124713,11559,0.0513365,-2.27777546399
584,2.75974178942,-13.7619543546,11559,0.0513365,-2.27773358063
585,2.75976281119,-13.7619962391,11559,0.0513365,-2.27769169612
586,2.7597838314,-13.7620381245,11559,0.0513365,-2.27764981072
587,2.75980484971,-13.7620800122,11559,0.0513365,-2.27760792309
588,2.7598258632,-13.7621219014,11559,0.0513365,-2.27756603385
589,2.75984687605,-13.7621637922,11559,0.0513365,-2.2775241431
590,2.75986789021,-13.7622056843,11559,0.0513365,-2.27748225093
591,2.75988890264,-13.7622475767,11559,0.0513365,-2.27744035861
592,2.75990991665,-13.7622894699,11559,0.0513365,-2.27739846535
593,2.75993092561,-13.7623313666,11559,0.0513365,-2.27735656865
594,2.75995193274,-13.7623732627,11559,0.0513365,-2.27731467252
595,2.75997293863,-13.762415161,11559,0.0513365,-2.27727277425
596,2.7599939425,-13.7624570604,11559,0.0513365,-2.27723087488
597,2.76001494266,-13.7624989613,11559,0.0513365,-2.27718897399
598,2.76003594456,-13.7625408625,11559,0.0513365,-2.27714707647
599,2.76005694276,-13.7625827658,11559,0.0513365,-2.27710517319
600,2.76007794017,-13.7626246696,11559,0.0513365,-2.27706326941
601,2.76009893507,-13.7626665751,11559,0.0513365,-2.27702136385
602,2.76011992961,-13.7627084815,11559,0.0513365,-2.27697945753
603,2.76014092029,-13.7627503898,11559,0.0513365,-2.27693754924
604,2.76016190979,-13.7627922994,11559,0.0513365,-2.27689563958
605,2.76018289751,-13.7628342107,11559,0.0513365,-2.27685372828
606,2.76020388401,-13.7628761226,11559,0.0513365,-2.27681181634
607,2.76022486586,-13.7629180378,11559,0.0513365,-2.27676990119
608,2.76024584626,-13.7629599537,11559,0.0513365,-2.27672798526
609,2.76026682108,-13.7630018718,11559,0.0513365,-2.27668606715
610,2.7602877931,-13.7630437928,11559,0.0513365,-2.27664414623
611,2.7603087676,-13.7630857135,11559,0.0513365,-2.27660222924
612,2.76032973819,-13.7631276367,11559,0.0513365,-2.27656030599
613,2.76035070433,-13.7631695618,11559,0.0513365,-2.27651838087
614,2.76037167029,-13.7632114885,11559,0.0513365,-2.27647645417
615,2.76039263217,-13.7632534183,11559,0.0513365,-2.27643452438
616,2.76041359159,-13.7632953503,11559,0.0513365,-2.27639259245
617,2.76043454487,-13.7633372835,11559,0.0513365,-2.2763506592
618,2.76045549873,-13.7633792187,11559,0.0513365,-2.27630872401
619,2.76047645505,-13.7634211549,11559,0.0513365,-2.27626678779
620,2.76049740749,-13.7634630947,11559,0.0513365,-2.27622484804
621,2.76051835608,-13.7635050363,11559,0.0513365,-2.27618291013
622,2.76053930291,-13.7635469798,11559,0.0513365,-2.27614096664
623,2.76056024517,-13.7635889258,11559,0.0513365,-2.27609902066
624,2.76058118457,-13.7636308744,11559,0.0513365,-2.276057072
625,2.76060212094,-13.7636728251,11559,0.0513365,-2.27601512137
626,2.76062305588,-13.7637147791,11559,0.0513365,-2.27597316734
627,2.76064398738,-13.7637567351,11559,0.0513365,-2.27593121131
628,2.76066491696,-13.7637986936,11559,0.0513365,-2.27588925288
629,2.76068584176,-13.7638406547,11559,0.0513364,-2.27584729551
630,2.760706766,-13.7638826184,11559,0.0513364,-2.27580533173
631,2.76072768679,-13.7639245852,11559,0.0513364,-2.27576336497
632,2.7607486062,-13.7639665539,11559,0.0513364,-2.27572139622
633,2.76076951675,-13.764008527,11559,0.0513364,-2.27567942319
634,2.76079043085,-13.7640505008,11559,0.0513364,-2.27563744941
635,2.76081133853,-13.7640924783,11559,0.0513364,-2.27559547189
636,2.76083224382,-13.7641344585,11559,0.0513364,-2.27555349542
637,2.760853151,-13.7641764413,11559,0.0513364,-2.27551151263
638,2.76087404904,-13.7642184276,11559,0.0513364,-2.27546952625
639,2.76089494729,-13.764260416,11559,0.0513364,-2.27542753788
640,2.76091583997,-13.7643024088,11559,0.0513364,-2.27538554507
641,2.76093673393,-13.764344403,11559,0.0513364,-2.27534355088
642,2.76095762387,-13.7643864004,11559,0.0513364,-2.27530155718
643,2.76097850942,-13.764428401,11559,0.0513364,-2.2752595566
644,2.76099939328,-13.7644704052,11559,0.0513364,-2.27521755244
645,2.76102027462,-13.7645124116,11559,0.0513364,-2.27517554606
646,2.7610411532,-13.7645544206,11559,0.0513364,-2.27513353705
647,2.76106203027,-13.7645964325,11559,0.0513364,-2.27509152512
648,2.76108290363,-13.7646384489,11559,0.0513364,-2.27504951247
649,2.76110377289,-13.7646804675,11559,0.0513364,-2.27500749382
650,2.76112464171,-13.7647224888,11559,0.0513364,-2.27496547255
651,2.76114550609,-13.764764515,11559,0.0513364,-2.27492344631
652,2.76116636895,-13.7648065428,11559,0.0513364,-2.27488141854
653,2.76118722643,-13.7648485738,11559,0.0513364,-2.27483939123
654,2.76120807617,-13.7648906094,11559,0.0513364,-2.27479735563
655,2.76122892923,-13.7649326466,11559,0.0513364,-2.27475531842
656,2.76124978218,-13.7649746861,11559,0.0513364,-2.27471327894
657,2.7612706287,-13.7650167299,11559,0.0513364,-2.27467123517
658,2.76129147507,-13.7650587761,11559,0.0513364,-2.27462919273
659,2.76131231816,-13.7651008256,11559,0.0513364,-2.27458714319
660,2.76133316044,-13.7651428773,11559,0.0513364,-2.27454509152
661,2.76135399926,-13.7651849331,11559,0.0513364,-2.27450303572
662,2.76137483622,-13.7652269914,11559,0.0513364,-2.27446097734
663,2.76139567182,-13.7652690522,11559,0.0513364,-2.27441892033
664,2.76141650014,-13.7653111171,11559,0.0513364,-2.27437685538
665,2.76143732448,-13.7653531856,11559,0.0513364,-2.27433478687
666,2.76145815306,-13.7653952557,11559,0.0513364,-2.27429271678
667,2.7614789795,-13.7654392358,11559,0.0513364,-2.27425064778
668,2.76149980157,-13.7654813123,11559,0.0513364,-2.27420857132
669,2.76152061993,-13.7655233912,11559,0.0513364,-2.27416649236
670,2.76154143392,-13.7655654737,11559,0.0513364,-2.27412440988
671,2.76156224445,-13.7656075598,11559,0.0513364,-2.27408232753
672,2.76158305825,-13.7656496471,11559,0.0513364,-2.27404024023
673,2.76160386871,-13.7656917372,11559,0.0513364,-2.27399815011
674,2.76162467343,-13.7657338311,11559,0.0513364,-2.27395605625
675,2.76164547808,-13.7657759272,11559,0.0513364,-2.27391396382
676,2.76166627966,-13.7658180261,11559,0.0513364,-2.27387186492
677,2.76168708159,-13.7658601281,11559,0.0513364,-2.27382976299
678,2.7617078784,-13.7659022318,11559,0.0513364,-2.27378765924
679,2.76172867524,-13.7659443388,11559,0.0513364,-2.27374555595
680,2.76174947363,-13.7659864471,11559,0.0513364,-2.27370344767
681,2.76177026555,-13.766028558,11559,0.0513364,-2.27366133673
682,2.76179105407,-13.766070672,11559,0.0513364,-2.27361922653
683,2.76181184444,-13.7661127883,11559,0.0513364,-2.27357711014
684,2.76183263588,-13.766154906,11559,0.0513364,-2.27353499251
685,2.76185342063,-13.7661970272,11559,0.0513364,-2.27349287132
686,2.76187420296,-13.7662391504,11559,0.0513364,-2.27345075183
687,2.76189498774,-13.7662812749,11559,0.0513364,-2.27340862732
688,2.76191576828,-13.7663234018,11559,0.0513364,-2.27336650044
689,2.76193654514,-13.7663655308,11559,0.0513364,-2.27332437518
690,2.76195732289,-13.766407661,11559,0.0513364,-2.27328224493
691,2.76197809595,-13.7664497938,11559,0.0513364,-2.27324011212
692,2.76199886789,-13.7664919281,11559,0.0513364,-2.27319798159
693,2.76201963854,-13.7665340633,11559,0.0513364,-2.27315584633
694,2.76204040637,-13.7665762001,11559,0.0513364,-2.27311370955
695,2.76206117138,-13.7666183387,11559,0.0513364,-2.27307157472
696,2.76208193846,-13.7666604783,11559,0.0513364,-2.2730294351
697,2.76210270321,-13.766702619,11559,0.0513364,-2.27298729437
698,2.76212346499,-13.7667447606,11559,0.0513364,-2.27294515651
699,2.76214422444,-13.7667869033,11559,0.0513364,-2.27290301381
700,2.76216497876,-13.7668290476,11559,0.0513364,-2.27286086948
701,2.76218573403,-13.7668711918,11559,0.0513364,-2.27281872909
702,2.76220648911,-13.7669133368,11559,0.0513364,-2.27277658407
703,2.7622272457,-13.7669554822,11559,0.0513364,-2.27273444236
704,2.76224799388,-13.7669976292,11559,0.0513364,-2.27269229537
705,2.76226874101,-13.7670397758,11559,0.0513364,-2.27265014874
706,2.76228948975,-13.767081923,11559,0.0513364,-2.27260800526
707,2.76231023802,-13.7671240698,11559,0.0513364,-2.2725658585
708,2.7623309807,-13.7671662182,11559,0.0513364,-2.27252371004
709,2.76235172352,-13.7672083663,11559,0.0513364,-2.27248156567
