zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,TotAng,TotAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
883,33.202,6696,4.19535,6696,1.72272,6696,1.09803,0,163.522,6696,182.014,6686,0.238359,6696,0.238359,6696,0.283639,6696,0.283639,0.283639
884,378.538,6696,13.7938,6696,2.86634,6696,1.11893,0,173.352,6696,181.651,6696,0.0724964,6696,0.0724964,6696,0.115771,6696,0.115771,0.115771
885,1244.77,6696,24.9676,6696,3.43923,6696,1.13985,0,175.868,6696,181.876,6692,0.0400518,6696,0.0400518,6696,0.072052,6696,0.072052,0.072052
886,146.561,6696,8.61863,6696,2.16385,6696,1.16078,0,170.549,6696,182.185,6220,0.116028,6696,0.116028,6696,0.164198,6696,0.164198,0.164198
887,9.45453,6696,2.39317,6696,1.47337,5401,1.18172,0,154.969,6696,181.288,5333,0.417856,6696,0.417856,6696,0.423105,6696,0.423105,0.423105
888,0.805528,6696,1.18438,6696,1.11966,3861,1.11966,0,122.18,6696,180.438,5565,0.844321,6696,0.844321,6696,0.846381,6696,0.846381,0.846381
889,0.818345,6696,1.18709,6696,1.10995,6426,1.09417,0,122.279,6696,180.401,4640,0.842399,6696,0.842399,6696,0.84546,6696,0.84546,0.84546
890,0.81281,6696,1.18592,6696,1.13671,6407,1.06978,0,121.973,6696,180.437,5335,0.843228,6696,0.843228,6696,0.8483,6696,0.8483,0.8483
891,0.794782,6696,1.18211,6696,1.16941,6387,1.04643,0,121.167,6696,180.373,4659,0.845943,6696,0.845943,6696,0.85566,6696,0.85566,0.85566
892,0.73766,6696,1.16997,6696,1.21439,6367,1.02405,0,119.601,6696,180.415,5094,0.854723,6696,0.854723,6696,0.869488,6696,0.869488,0.869488
893,0.594251,6696,1.13891,6696,1.25613,6326,1.00258,0,116.058,6696,180.359,4758,0.878029,6696,0.878029,6696,0.898352,6696,0.898352,0.898352
894,0.521037,6696,1.12273,6696,1.27276,6074,1.01836,0,113.998,6696,180.347,5139,0.890688,6696,0.890688,6696,0.913512,6696,0.913512,0.913512
895,0.658515,6696,1.15293,6696,1.26122,6033,1.03931,0,117.629,6696,180.302,4656,0.867352,6696,0.867352,6696,0.883736,6696,0.883736,0.883736
896,1.16148,6696,1.25728,6696,1.27319,5940,1.06029,0,126.173,6696,180.307,4673,0.795371,6696,0.795371,6696,0.805837,6696,0.805837,0.805837
897,5.51855,6696,1.93889,6696,1.24421,5559,1.08128,0,148.444,6696,181.19,6649,0.51576,6696,0.51576,6696,0.523339,6696,0.523339,0.523339
898,45.5976,6696,4.8784,6696,1.72611,6696,1.1023,0,165.927,6696,182.729,6462,0.204985,6696,0.204985,6696,0.243158,6696,0.243158,0.243158
899,391.996,6696,14.0356,6696,2.84464,6696,1.12333,0,173.834,6696,181.924,6696,0.0712474,6696,0.0712474,6696,0.107402,6696,0.107402,0.107402
900,616.302,6696,17.5827,6696,3.68947,6696,1.14437,0,173.982,6696,182.13,5554,0.0568741,6696,0.0568741,6696,0.104841,6696,0.104841,0.104841
901,175.036,6696,9.4084,6696,2.56904,6696,1.16543,0,169.771,6696,183.362,5342,0.106288,6696,0.106288,6696,0.177575,6696,0.177575,0.177575
902,10.6685,6696,2.51679,6696,1.46692,5350,1.18651,0,156.507,6696,180.69,5016,0.397331,6696,0.397331,6696,0.398639,6696,0.398639,0.398639
903,0.828792,6696,1.18928,6696,1.11575,3866,1.11574,0,122.643,6696,180.465,5554,0.840842,6696,0.840842,6696,0.842046,6696,0.842046,0.842046
904,0.83733,6696,1.19108,6696,1.09462,6382,1.09029,0,122.68,6696,180.459,5521,0.839576,6696,0.839576,6696,0.8417,6696,0.8417,0.8417
905,0.827777,6696,1.18907,6696,1.11944,6374,1.06594,0,122.385,6696,180.402,4640,0.840993,6696,0.840993,6696,0.844469,6696,0.844469,0.844469
906,0.782783,6696,1.17957,6696,1.14761,6363,1.04262,0,121.387,6696,180.42,5369,0.847765,6696,0.847765,6696,0.853671,6696,0.853671,0.853671
907,0.723954,6696,1.16704,6696,1.18301,6053,1.02028,0,119.611,6696,180.378,4654,0.85687,6696,0.85687,6696,0.867694,6696,0.867694,0.867694
908,0.602359,6696,1.14069,6696,1.24078,6045,1.00116,0,116.679,6696,180.5,5110,0.87666,6696,0.87666,6696,0.893534,6696,0.893534,0.893534
909,0.44086,6696,1.10473,6696,1.26268,6015,1.02222,0,111.814,6696,180.371,4753,0.905198,6696,0.905198,6696,0.924334,6696,0.924334,0.924334
910,0.563386,6696,1.13212,6696,1.21521,5869,1.0433,0,116.671,6696,180.358,4773,0.8833,6696,0.8833,6696,0.892575,6696,0.892575,0.892575
911,1.32544,6696,1.28946,6696,1.2223,5840,1.06441,0,128.147,6696,180.286,4663,0.775516,6696,0.775516,6696,0.778662,6696,0.778662,0.778662
912,8.09508,6696,2.24667,6696,1.21435,5393,1.08553,0,152.484,6696,181.636,6696,0.445103,6696,0.445103,6696,0.461991,6696,0.461991,0.461991
913,66.4425,6696,5.84989,6696,1.74058,6696,1.10667,0,168.254,6696,184.026,6486,0.170943,6696,0.170943,6696,0.203577,6696,0.203577,0.203577
914,236.362,6696,10.917,6696,2.71259,6696,1.12783,0,172.613,6696,183.885,5724,0.0916002,6696,0.0916002,6696,0.128565,6696,0.128565,0.128565
915,453.52,6696,15.0917,6696,3.61237,6696,1.14901,0,172.737,6696,182.989,5158,0.0662615,6696,0.0662615,6696,0.126424,6696,0.126424,0.126424
916,234.583,6696,10.8762,6696,2.62658,6696,1.17021,0,170.784,6696,181.245,5004,0.0919441,6696,0.0919441,6696,0.160152,6696,0.160152,0.160152
917,14.1757,6696,2.84391,6696,1.41034,5168,1.19141,0,159.401,6696,181.659,6696,0.351628,6696,0.351628,6696,0.351824,6696,0.351824,0.351824
918,0.856884,6696,1.19517,6696,1.11178,3872,1.11177,0,123.142,6696,180.45,4619,0.836698,6696,0.836698,6696,0.837321,6696,0.837321,0.837321
919,0.876741,6696,1.19932,6696,1.08645,5984,1.08636,0,123.379,6696,180.431,4623,0.833805,6696,0.833805,6696,0.835053,6696,0.835053,0.835053
920,0.868932,6696,1.19769,6696,1.1075,6007,1.06204,0,123.028,6696,180.411,4626,0.834939,6696,0.834939,6696,0.838402,6696,0.838402,0.838402
921,0.839173,6696,1.19146,6696,1.13316,6044,1.03875,0,122.035,6696,180.387,4626,0.839304,6696,0.839304,6696,0.844612,6696,0.844612,0.844612
922,0.757201,6696,1.17414,6696,1.15944,6045,1.01644,0,120.57,6696,180.364,4625,0.851689,6696,0.851689,6696,0.858801,6696,0.858801,0.858801
923,0.743217,6696,1.17116,6696,1.20112,6005,1.00499,0,119.344,6696,180.31,4598,0.853857,6696,0.853857,6696,0.866504,6696,0.866504,0.866504
924,0.582493,6696,1.13633,6696,1.26168,5991,1.02618,0,115.177,6696,180.354,4645,0.880026,6696,0.880026,6696,0.903731,6696,0.903731,0.903731
925,177.002,6696,9.46051,6696,1.36618,5739,1.04739,0,171.383,6696,187.383,6696,0.105703,6696,0.105703,6696,0.149821,6696,0.149821,0.149821
926,26.706,6696,3.78853,6696,2.89265,6413,1.06863,0,161.914,6696,183.981,6696,0.263954,6696,0.263954,6696,0.310448,6696,0.310448,0.310448
927,35.219,6696,4.31387,6696,3.44519,6122,1.08988,0,158.578,6696,183.894,6696,0.23181,6696,0.23181,6696,0.365231,6696,0.365231,0.365231
928,32.5497,6696,4.1563,6696,3.0746,5794,1.11116,0,158.265,6696,183.675,5486,0.240598,6696,0.240598,6696,0.370311,6696,0.370311,0.370311
929,21.1204,6696,3.40003,6696,2.29828,5299,1.13246,0,159.905,6696,181.875,4654,0.294115,6696,0.294115,6696,0.300539,6683,0.300539,0.300539
930,32.0829,6398,4.12813,6398,1.78028,4942,1.15377,0,161.995,6291,180.971,4704,0.242241,6398,0.242241,6398,0.268907,6404,0.268907,0.268907
931,84.5561,6696,6.57861,6696,2.15168,6696,1.1751,0,167.681,6696,185.097,5732,0.152008,6696,0.152008,6696,0.213353,6696,0.213353,0.213353
932,15.4655,6696,2.95512,6696,1.38344,5063,1.19645,0,160.133,6696,182.769,6696,0.338395,6696,0.338395,6696,0.33983,6696,0.33983,0.33983
933,0.891062,6696,1.2023,6696,1.10775,3876,1.10774,0,123.702,6696,180.54,5354,0.831738,6696,0.831738,6696,0.831935,6696,0.831935,0.831935
934,0.894857,6696,1.20309,6696,1.08237,3882,1.08236,0,123.722,6696,180.479,5347,0.831192,6696,0.831192,6696,0.831738,6696,0.831738,0.831738
935,0.864111,6696,1.19669,6696,1.09622,5903,1.05808,0,123.131,6696,180.439,5345,0.835642,6696,0.835642,6696,0.837427,6696,0.837427,0.837427
936,0.787018,6696,1.18047,6696,1.11191,5903,1.03482,0,121.67,6696,180.404,4623,0.84712,6696,0.84712,6696,0.849815,6696,0.849815,0.849815
937,0.676574,6696,1.15684,6696,1.13035,5914,1.01254,0,119.596,6696,180.373,4617,0.864421,6696,0.864421,6696,0.867985,6696,0.867985,0.867985
938,0.534369,6696,1.12569,6696,1.14244,5869,1.00891,0,116.778,6696,180.344,4612,0.888342,6696,0.888342,6696,0.89243,6696,0.89243,0.89243
939,0.442981,6696,1.10521,6696,1.19595,5875,1.03023,0,113.606,6696,180.315,4607,0.904805,6696,0.904805,6696,0.915104,6696,0.915104,0.915104
940,2273.3,6696,33.7291,6696,2.05137,6696,1.05158,0,177.03,6696,191.388,6271,0.029648,6696,0.029648,6696,0.0518147,6696,0.0518147,0.0518147
941,21.1933,6696,3.40539,6696,1.5753,4959,1.07295,0,161.81,6696,180.742,2,0.293652,6696,0.293652,6696,0.312173,6696,0.312173,0.312173
942,21.7231,6696,3.44406,6696,2.04392,5359,1.09434,0,161.505,6696,180.261,6696,0.290355,6696,0.290355,6696,0.317222,6696,0.317222,0.317222
943,25.4294,6696,3.70334,6696,2.46897,5597,1.11575,0,161.577,6696,181.097,4405,0.270027,6696,0.270027,6696,0.316024,6696,0.316024,0.316024
944,28.7205,6696,3.91921,6696,2.57261,5533,1.13719,0,161.899,6696,182.135,4820,0.255153,6696,0.255153,6696,0.310691,6696,0.310691,0.310691
945,28.2639,6696,3.88998,6696,2.25619,5332,1.15864,0,162.766,6496,181.453,4857,0.257071,6696,0.257071,6696,0.259465,6696,0.259465,0.259465
946,30.0077,6696,4.00048,6696,1.62978,5160,1.18011,0,161.846,6322,184.085,4647,0.24997,6696,0.24997,6696,0.266842,6696,0.266842,0.266842
947,11.8145,6696,2.62816,6696,1.42937,5272,1.2016,0,157.602,6696,181.076,6696,0.380494,6696,0.380494,6696,0.381032,6696,0.381032,0.381032
948,1.71103,4137,1.36217,4135,2.25477,4156,2.2542,0,116.485,6696,180.138,3615,0.734122,4135,0.734122,4135,0.893858,6696,0.893858,0.893858
949,1.73658,4181,1.36685,4181,2.26485,4206,2.26406,0,117.474,6696,180.163,3591,0.731607,4180,0.731607,4180,0.886373,6696,0.886373,0.886373
950,1.76648,4226,1.37231,4225,2.27673,4256,2.27556,0,118.561,6696,180.188,3677,0.728697,4227,0.728697,4227,0.877071,6696,0.877071,0.877071
951,1.81093,4811,1.38039,4811,2.29054,4322,2.28869,0,119.36,6696,180.213,3688,0.724435,4811,0.724435,4811,0.870199,6696,0.870199,0.870199
952,2.05741,6696,1.42433,6696,2.31131,4791,2.30346,0,119.824,6696,180.238,3774,0.702086,6696,0.702086,6696,0.867196,6594,0.867196,0.867196
953,2.32579,6348,1.47068,6348,2.35686,4821,2.31983,0,120.069,6628,180.263,3807,0.679958,6348,0.679958,6348,0.865109,6537,0.865109,0.865109
954,2.61236,6327,1.51861,6327,2.40424,4851,2.33779,0,119.924,6696,180.288,3687,0.658496,6327,0.658496,6327,0.866653,6621,0.866653,0.866653
955,2.84074,6310,1.55575,6310,2.45375,4899,2.3573,0,119.243,6696,180.313,3717,0.642776,6310,0.642776,6310,0.871684,6696,0.871684,0.871684
956,2.984,6196,1.57861,6196,2.5242,5373,2.37832,0,117.851,6696,180.338,3728,0.63347,6196,0.63347,6196,0.882204,6696,0.882204,0.882204
957,3.11973,6363,1.59996,6363,2.60925,5491,2.40077,0,115.625,6696,180.362,0,0.625016,6363,0.625016,6363,0.898164,6696,0.898164,0.898164
958,1.82453,4166,1.38285,4165,2.30586,4182,2.30499,0,116.504,6696,180.132,3570,0.723146,4165,0.723146,4165,0.893756,6696,0.893756,0.893756
959,1.85151,4208,1.38772,4207,2.31634,4228,2.31521,0,117.497,6696,180.156,3671,0.720609,4208,0.720609,4208,0.886334,6696,0.886334,0.886334
960,1.88303,4251,1.39338,4251,2.32869,4282,2.32712,0,118.636,6696,180.18,3735,0.717678,4251,0.717678,4251,0.876443,6696,0.876443,0.876443
961,1.95169,4813,1.40565,4813,2.34314,4349,2.34073,0,119.521,6696,180.204,3723,0.711416,4813,0.711416,4813,0.868506,6696,0.868506,0.868506
962,2.18384,6696,1.44635,6696,2.37213,4792,2.35603,0,119.913,6515,180.228,3716,0.691397,6696,0.691397,6696,0.865726,6486,0.865726,0.865726
963,2.49151,6324,1.49858,6324,2.4181,4823,2.373,0,120.245,6510,180.252,3805,0.667296,6324,0.667296,6324,0.8631,6478,0.8631,0.8631
964,2.81021,6297,1.55084,6297,2.46619,4856,2.39162,0,120.107,6696,180.275,3725,0.644812,6296,0.644812,6296,0.864878,6556,0.864878,0.864878
965,3.06986,6196,1.59215,6196,2.51742,4917,2.41185,0,119.499,6696,180.299,3814,0.628083,6196,0.628083,6196,0.86985,6696,0.86985,0.86985
966,3.21437,6187,1.61468,6187,2.59405,5386,2.43365,0,118.167,6696,180.322,0,0.619319,6187,0.619319,6187,0.880058,6696,0.880058,0.880058
967,3.31802,6357,1.63065,6357,2.67519,5486,2.45695,0,116.222,6696,180.346,0,0.613254,6357,0.613254,6357,0.893902,6696,0.893902,0.893902
968,1.94117,4192,1.40378,4191,2.35704,4205,2.3558,0,116.635,6696,180.127,3626,0.712365,4191,0.712365,4191,0.892894,6696,0.892894,0.892894
969,1.96955,4232,1.40882,4231,2.3679,4251,2.36637,0,117.544,6696,180.15,3657,0.709814,4231,0.709814,4231,0.886073,6696,0.886073,0.886073
970,2.00284,4279,1.41472,4279,2.38076,4307,2.3787,0,118.828,6696,180.172,3707,0.706856,4279,0.706856,4279,0.874899,6696,0.874899,0.874899
971,2.09632,4816,1.43114,4816,2.39591,4380,2.39279,0,119.759,6696,180.195,3775,0.698744,4816,0.698744,4816,0.866033,6696,0.866033,0.866033
972,2.31493,6696,1.46883,6696,2.43282,4794,2.40863,0,120.096,6466,180.218,3762,0.680813,6696,0.680813,6696,0.863799,6409,0.863799,0.863799
973,2.68791,5968,1.531,5968,2.4791,4825,2.42621,0,120.402,6459,180.241,3805,0.653169,5968,0.653169,5968,0.861149,6382,0.861149,0.861149
974,3.04388,6006,1.58806,6006,2.52801,4865,2.4455,0,120.214,6503,180.263,3749,0.629699,6006,0.629699,6006,0.863181,6443,0.863181,0.863181
975,3.31725,6180,1.63053,6180,2.58171,4928,2.46646,0,119.404,6696,180.286,3817,0.613298,6180,0.613298,6180,0.870979,6696,0.870979,0.870979
976,3.44831,6173,1.6505,6173,2.66318,5392,2.48906,0,117.917,6696,180.308,447,0.605876,6173,0.605876,6173,0.882804,6696,0.882804,0.882804
977,3.48804,6343,1.65651,6343,2.73683,5479,2.51323,0,116.036,6696,180.331,0,0.60368,6343,0.60368,6343,0.895829,6696,0.895829,0.895829
978,2.06082,4215,1.42493,4215,2.40829,4227,2.40662,0,117.021,6696,180.121,3662,0.701791,4215,0.701791,4215,0.890113,6696,0.890113,0.890113
979,2.09079,4257,1.43017,4257,2.41956,4276,2.41755,0,117.916,6696,180.143,3718,0.699216,4257,0.699216,4257,0.883358,6696,0.883358,0.883358
980,2.13648,4784,1.43814,4784,2.43295,4332,2.43031,0,119.253,6696,180.165,3748,0.695343,4784,0.695343,4784,0.871204,6696,0.871204,0.871204
981,2.2453,4821,1.45693,4821,2.44928,4763,2.44489,0,120.35,6696,180.187,3804,0.686374,4821,0.686374,4821,0.860582,6696,0.860582,0.860582
982,2.48802,5691,1.498,5691,2.49337,4796,2.46128,0,120.238,6456,180.209,3802,0.667556,5691,0.667556,5691,0.862247,6392,0.862247,0.862247
983,2.90637,5951,1.56626,5951,2.53984,4830,2.47947,0,120.5,6400,180.23,3787,0.638462,5951,0.638462,5951,0.85972,6259,0.85972,0.85972
984,3.31856,6000,1.63073,6000,2.58981,4880,2.49943,0,120.067,6456,180.252,3834,0.613222,6000,0.613222,6000,0.863615,6304,0.863615,0.863615
985,3.60695,6019,1.67436,6019,2.65113,5364,2.52114,0,118.89,6696,180.274,3787,0.597244,6019,0.597244,6019,0.875546,6696,0.875546,0.875546
986,3.69428,6025,1.68735,6025,2.7346,5525,2.54455,0,116.869,6696,180.295,0,0.592646,6025,0.592646,6025,0.892043,6696,0.892043,0.892043
987,3.65394,6026,1.68136,6026,2.7963,5480,2.56958,0,114.868,6696,180.316,0,0.594757,6026,0.594757,6026,0.905459,6696,0.905459,0.905459
988,2.10757,4077,1.4331,4076,2.43273,4074,2.43112,0,111.377,6696,180.212,6696,0.697787,4076,0.697787,4076,0.931201,6696,0.931201,0.931201
989,2.11923,4117,1.43514,4117,2.43655,4120,2.43488,0,113.206,6696,180.183,6608,0.696798,4117,0.696798,4117,0.919096,6696,0.919096,0.919096
990,2.13594,4162,1.43804,4161,2.4423,4167,2.44052,0,115.55,6696,180.079,6229,0.695389,4161,0.695389,4161,0.902209,6696,0.902209,0.902209
991,2.15722,4200,1.44174,4200,2.44999,4208,2.44805,0,116.937,6696,180.095,3550,0.693607,4199,0.693607,4199,0.891507,6696,0.891507,0.891507
992,2.1837,4240,1.44632,4240,2.45964,4251,2.45746,0,118.11,6696,180.116,3711,0.691409,4240,0.691409,4240,0.882043,6696,0.882043,0.882043
993,2.2151,4282,1.45174,4281,2.47134,4299,2.46875,0,118.875,6696,180.137,3759,0.688828,4281,0.688828,4281,0.875607,6696,0.875607,0.875607
994,2.28577,4787,1.46386,4787,2.48528,4359,2.48194,0,120.365,6696,180.159,3806,0.683125,4787,0.683125,4787,0.861619,6696,0.861619,0.861619
995,2.44766,6696,1.49125,6696,2.50963,4765,2.49701,0,121.397,6696,180.179,3774,0.670578,6696,0.670578,6696,0.850588,6696,0.850588,0.850588
996,2.68386,5672,1.53034,5671,2.55382,4799,2.51395,0,120.604,6696,180.2,3852,0.653451,5671,0.653451,5671,0.860705,6696,0.860705,0.860705
997,3.15069,5925,1.60479,5925,2.60054,4837,2.53276,0,120.381,6696,180.221,3787,0.623135,5925,0.623135,5925,0.861649,6696,0.861649,0.861649
998,3.61479,5997,1.67553,5997,2.65167,4893,2.55341,0,119.574,6696,180.242,3841,0.596826,5997,0.596826,5997,0.868204,6404,0.868204,0.868204
999,3.90831,6014,1.71877,6014,2.73142,5560,2.57587,0,117.725,6696,180.262,3837,0.581813,6014,0.581813,6014,0.88519,6696,0.88519,0.88519
1000,3.94746,6007,1.72445,6007,2.81672,5739,2.6001,0,115.123,6696,180.282,3741,0.579895,6007,0.579895,6007,0.905402,6696,0.905402,0.905402
1001,3.79852,5974,1.70272,5974,2.85658,5530,2.62602,0,112.783,6696,180.303,0,0.587295,5974,0.587295,5974,0.92172,6696,0.92172,0.92172
1002,2.22943,4098,1.45421,4098,2.48324,4098,2.48111,0,114.636,6696,180.359,6696,0.687661,4097,0.687661,4097,0.908974,6696,0.908974,0.908974
1003,2.24219,4145,1.4564,4145,2.48723,4146,2.48499,0,116.441,6696,180.309,6696,0.686626,4145,0.686626,4145,0.895395,6696,0.895395,0.895395
1004,2.25934,4185,1.45934,4185,2.49321,4189,2.49081,0,118.651,6696,180.187,6696,0.685241,4185,0.685241,4185,0.87756,6696,0.87756,0.87756
1005,2.28199,4224,1.46321,4224,2.50113,4231,2.49858,0,119.742,6696,180.255,6696,0.683427,4224,0.683427,4224,0.868267,6696,0.868267,0.868267
1006,2.30949,4263,1.46791,4263,2.51112,4274,2.5083,0,120.64,6696,180.165,6506,0.681243,4263,0.681243,4263,0.860389,6696,0.860389,0.860389
1007,2.34281,4308,1.47357,4307,2.52324,4323,2.51996,0,121.137,6696,180.132,3797,0.678625,4307,0.678625,4307,0.855936,6696,0.855936,0.855936
1008,2.43937,4801,1.48986,4801,2.53782,4389,2.53358,0,122.492,6696,180.152,3797,0.671204,4801,0.671204,4801,0.842085,6696,0.842085,0.842085
1009,2.7942,6696,1.54826,6696,2.56995,4768,2.54915,0,123.356,6696,180.172,3848,0.645888,6696,0.645888,6696,0.831908,6696,0.831908,0.831908
1010,2.94212,6696,1.57196,6696,2.61444,4804,2.56666,0,121.46,6696,180.192,3829,0.636148,6696,0.636148,6696,0.853005,6696,0.853005,0.853005
1011,3.40544,5888,1.64399,5888,2.66182,4849,2.58609,0,120.898,6696,180.212,3828,0.608274,5887,0.608274,5887,0.857121,6696,0.857121,0.857121
1012,3.91647,5994,1.71995,5994,2.71435,4903,2.60744,0,119.451,6696,180.232,3877,0.581411,5994,0.581411,5994,0.86931,6696,0.86931,0.86931
1013,4.2133,6011,1.76257,6011,2.84567,5837,2.63066,0,117.054,6696,180.251,3868,0.567353,6011,0.567353,6011,0.890576,6696,0.890576,0.890576
1014,4.2089,5990,1.76194,5990,2.93207,5870,2.65571,0,113.764,6696,180.271,0,0.567555,5990,0.567555,5990,0.915216,6696,0.915216,0.915216
1015,3.9879,5933,1.7303,5933,2.93616,5665,2.68253,0,110.622,6696,180.29,0,0.577933,5933,0.577933,5933,0.935923,6696,0.935923,0.935923
1016,2.35511,4124,1.47565,4124,2.5339,4122,2.53109,0,122.328,6696,180.687,6696,0.677666,4124,0.677666,4124,0.844998,6696,0.844998,0.844998
1017,2.36776,4167,1.4778,4167,2.5381,4169,2.5351,0,123.86,6696,180.591,6696,0.676684,4167,0.676684,4167,0.8304,6696,0.8304,0.8304
1018,2.38644,4209,1.48095,4208,2.54425,4211,2.54111,0,125.869,6696,180.538,6696,0.675241,4209,0.675241,4209,0.810359,6696,0.810359,0.810359
1019,2.40952,4246,1.48484,4246,2.55244,4253,2.54912,0,126.209,6696,180.615,6696,0.673472,4246,0.673472,4246,0.806867,6696,0.806867,0.806867
1020,2.43886,4288,1.48977,4288,2.56273,4297,2.55915,0,126.737,6696,180.403,6696,0.671242,4288,0.671242,4288,0.801392,6696,0.801392,0.801392
1021,2.48579,4766,1.49763,4766,2.57533,4350,2.57119,0,126.691,6696,180.299,6542,0.667721,4766,0.667721,4766,0.801867,6696,0.801867,0.801867
1022,2.74821,6696,1.54081,6696,2.59065,4425,2.58525,0,127.598,6696,180.146,3830,0.649008,6696,0.649008,6696,0.791165,6696,0.791165,0.791165
1023,3.45539,6696,1.65157,6696,2.6304,4772,2.60132,0,127.896,6696,180.165,3811,0.605483,6696,0.605483,6696,0.786435,6696,0.786435,0.786435
1024,3.42058,6696,1.6463,6696,2.67571,4813,2.61939,0,124.491,6696,180.184,3857,0.607424,6696,0.607424,6696,0.824212,6696,0.824212,0.824212
1025,3.81931,6696,1.70577,6696,2.7245,4861,2.63946,0,123.477,6696,180.203,3779,0.586245,6696,0.586245,6696,0.834103,6696,0.834103,0.834103
1026,4.24212,6311,1.76665,6311,2.81118,5717,2.66151,0,121.734,6696,180.222,3868,0.566042,6311,0.566042,6311,0.84861,6696,0.84861,0.84861
1027,4.5614,6018,1.81127,6018,2.9859,5886,2.6855,0,118.781,6696,180.241,3870,0.552099,6018,0.552099,6018,0.876465,6696,0.876465,0.876465
1028,4.51897,5992,1.8054,5992,3.07223,5902,2.71139,0,114.478,6696,180.26,3773,0.553893,5992,0.553893,5992,0.910122,6696,0.910122,0.910122
1029,4.23533,5930,1.76569,5930,3.05501,5856,2.7391,0,109.765,6696,180.418,6696,0.566351,5930,0.566351,5930,0.94109,6696,0.94109,0.94109
1030,2.71475,6696,1.53537,6696,2.58477,4144,2.58108,0,138.708,6696,181.564,6696,0.651307,6696,0.651307,6696,0.659895,6696,0.659895,0.659895
1031,2.99866,6696,1.58093,6696,2.58909,4188,2.58521,0,139.839,6696,181.409,6696,0.632541,6696,0.632541,6696,0.644942,6696,0.644942,0.644942
1032,3.4025,6696,1.64355,6696,2.5955,4232,2.5914,0,141.012,6696,181.468,6696,0.60844,6696,0.60844,6696,0.629158,6696,0.629158,0.629158
1033,3.39047,6696,1.64172,6696,2.6039,4275,2.59967,0,140.327,6696,181.404,6696,0.609119,6696,0.609119,6696,0.638403,6696,0.638403,0.638403
1034,3.50762,6696,1.65946,6696,2.61456,4321,2.61001,0,140.082,6696,181.073,6696,0.602606,6696,0.602606,6696,0.641686,6696,0.641686,0.641686
1035,3.58784,6696,1.6715,6696,2.62763,4378,2.62243,0,139.166,6696,180.738,6696,0.598264,6696,0.598264,6696,0.653873,6696,0.653873,0.653873
1036,4.27746,6696,1.77165,6696,2.64788,4733,2.63693,0,139.341,6696,180.442,6696,0.564447,6696,0.564447,6696,0.651554,6696,0.651554,0.651554
1037,5.05585,6696,1.87828,6696,2.69085,4778,2.6535,0,138.283,6696,180.159,3879,0.532403,6696,0.532403,6696,0.665448,6696,0.665448,0.665448
1038,4.53582,6696,1.80774,6696,2.7376,4823,2.67215,0,133.574,6696,180.296,6696,0.553178,6696,0.553178,6696,0.724482,6696,0.724482,0.724482
